oid,title_origin,title,slug,slug_title,actors,directors,Year
591d61985583204b7fc67623,Floating Lives,Cánh Đồng Bất Tận - Floating Lives,canh dong bat tan floating lives,canh-dong-bat-tan-floating-lives,"[u'Ninh D\u01b0\u01a1ng Lan Ng\u1ecdc', u'T\u0103ng Thanh H\xe0', u'Dustin Nguy\u1ec5n']",[u'Nguy\u1ec5n Phan Quang B\xecnh'],2010
591d62515583204b80c6763f,,Và Anh Sẽ Trở Lại,va anh se tro lai,va-anh-se-tro-lai,"[u'Nicolas Nguy\u1ec5n', u'Thu\u1ef3 Linh', u'Kh\xe1nh Linh']",[u'\u0110inh Tu\u1ea5n V\u0169'],2013
591d639f5583204b7ec6762b,Treasure Inn,Quán Trọ Thần Tài - Treasure Inn,quan tro than tai treasure inn,quan-tro-than-tai-treasure-inn,"[u'T\u1ea1 \u0110\xecnh Phong', u'Tr\u01b0\u01a1ng Gia Huy', u'Th\xe1i Tr\xe1c Nghi\xean']",[u'V\u01b0\u01a1ng Tinh'],2001
591d75735583204b7ec6771e,Haunting Me,Ám Ảnh - Haunting Me,am anh haunting me,am-anh-haunting-me,"[u'Ekachai Sriwichai', u'A. Yingsuk Jonglertjetsadawong', u'Jaturong Mokjok']",[u'Poj Arnon'],2007
591d76985583204b7fc67635,Goodbye Summer,Tạm Biệt Mùa Hè - Goodbye Summer,tam biet mua he goodbye summer,tam-biet-mua-he-goodbye-summer,"[u'Andrew Gregson', u'Sarocha Wa-thitphan']",[u'Chuchai Ong-ardchai'],1996
591d782b5583204b80c6769a,Ghost Coins,Đồng Xu Ma Ám - Ghost Coins,dong xu ma am ghost coins,dong-xu-ma-am-ghost-coins,"[u'Rhatha Phongam', u'Thanayong Wongtrakul', u'Hataichat Eurkittiroj']",[u'Tiwa Moeithaisong'],2014
591e5abc5583204b80c6772d,3 AM (Part II),3 Giờ Sáng (Phần 2) - 3 AM (Part II),3 gio sang phan 2 3 am part ii,3-gio-sang-phan-2-3-am-part-ii,"[u'Ray MacDonald', u'Intad Leowrakwong', u'Thawat Pornrattanaprasert']",[u'Putipong Saisrikaew'],2014
591e5ba35583204b7ec67770,3 AM,3 Giờ Sáng - 3 AM,3 gio sang 3 am,3-gio-sang-3-am,"[u'Focus Jeerakul', u'Apinya Sakuljaroensuk', u'Peter Knight']",[u'Patchanon Thumajira'],2012
591ea1725583204b7ec67830,10 Rascals,Tên Cướp Tinh Quái - 10 Rascals,ten cuop tinh quai 10 rascals,ten-cuop-tinh-quai-10-rascals,"[u'Naiyana Cheewanun', u'Sombut Methinee']",[u'Chutthep'],1976
591ea1cb5583204b7ec67835,Ang-yee,Chuyện Tình Ở Ang Yee - Ang-yee,chuyen tinh o ang yee ang yee,chuyen-tinh-o-ang-yee-ang-yee,"[u'Umphol Lampoon', u'Natcha Rujinanon']",[u'Nopporn Vatin'],2000
591ea21d5583204b80c67956,A-nueng (Miss You Again),Lại Nhớ Cậu Rồi - A-nueng (Miss You Again),lai nho cau roi a nueng miss you again,lai-nho-cau-roi-a-nueng-miss-you-again,"[u'Ratchawin Wongviriya', u'Thanachat Tulyachat', u'Namo Thongkamheod']",[u'Bhandit Rittakol'],2009
591ea2785583204b80c6795d,Bank-robbers,Vụ Cướp Ngân Hàng - Bank-robbers,vu cuop ngan hang bank robbers,vu-cuop-ngan-hang-bank-robbers,"[u'Ampol Lampoon', u'Chanjira Joochaeng', u'Pongpat Wachirabanjong']",[u'Choochai Ong-artchai'],1990
591ea2ba5583204b80c67962,Bullet Teen,Chàng Trai Ngổ Ngáo - Bullet Teen,chang trai ngo ngao bullet teen,chang-trai-ngo-ngao-bullet-teen,"[u'Sarocha Vathitphan', u'Chanis Yaisamer']",[u'Poj Arnon'],1997
591ea3065583204b80c67967,Crazy Me,Một Ngày Sống Thật - Crazy Me,mot ngay song that crazy me,mot-ngay-song-that-crazy-me,"[u' Sanya Khunakoon', u'Chamaiphorn Sithivoranun']",[u'Itthi-Sunthorn Wichailuck'],1993
591ea35f5583204b81c67746,Destiny Upside Down,Định Mệnh Trái Ngược - Destiny Upside Down,dinh menh trai nguoc destiny upside down,dinh-menh-trai-nguoc-destiny-upside-down,"[u'Jessada Poldee', u'Shakrit Yamnam', u'Sonya Cooling']",[u'Udom Udomroj'],1998
591ea3a85583204b7fc676b3,Devil Run,Quỷ Chạy Trốn - Devil Run,quy chay tron devil run,quy-chay-tron-devil-run,"[u' Passon Sarindhu', u'Sarun Sakornsilp', u'Karen Klongtruadrok']",[u'Nopparat Putaratanamanee'],1998
591ea3ef5583204b7ec67841,Diamond vs Diamond,Sức Mạnh Kim Cương - Diamond vs Diamond,suc manh kim cuong diamond vs diamond,suc-manh-kim-cuong-diamond-vs-diamond,"[u'Apirudee Phawaputanon', u'Sorapong Chatree']",[u'Sukka Jarujinda'],1998
591ea4335583204b7ec67844,Feathers Of Passion,Đam Mê - Feathers Of Passion,dam me feathers of passion,dam-me-feathers-of-passion,"[u'Patinya Tongsri', u'Chanit Yaisamer']",[u'Charoon Wattanasin'],2003
591ea4805583204b7fc676b6,High School Life 2,Thời Học Sinh 2 - High School Life 2,thoi hoc sinh 2 high school life 2,thoi-hoc-sinh-2-high-school-life-2,"[u'Phootanet Hongmanop', u'Thanyared Ramnarong']",[u'Narong Jaruchinda'],1996
591ea4c35583204b7ec6784b,Hor Hue Hue,Ma Học Đường - Hor Hue Hue,ma hoc duong hor hue hue,ma-hoc-duong-hor-hue-hue,"[u'Santisuk Promsiri', u'Jintara Sukkaphat']",[u'Komsan Trephong'],1992
591ea5035583204b7ec6784d,I Miss You 2,Đời Học Sinh - I Miss You 2,doi hoc sinh i miss you 2,doi-hoc-sinh-i-miss-you-2,"[u'Santisuk Promsiri', u'Katherine Cross']",[u'Bhandit Rittakol'],1996
591ea53f5583204b80c679c8,Keeping Your Heart,Trái Tim Yêu Thương - Keeping Your Heart,trai tim yeu thuong keeping your heart,trai-tim-yeu-thuong-keeping-your-heart,"[u'Tham Thonawanik', u'Thanyared Ramnarong']",[u'Jazz Siam'],1995
591ea57a5583204b7ec67853,Lee,Vượt Qua Thử Thách - Lee,vuot qua thu thach lee,vuot-qua-thu-thach-lee,"[u'Jintara Sukkaphat', u'Pairoj Sungwoributr']",[u'Sukka Jarujinda'],1985
591ea5c95583204b80c679d5,Mean Teacher,Cô Giáo Khó Tính - Mean Teacher,co giao kho tinh mean teacher,co-giao-kho-tinh-mean-teacher,"[u'Jintara Sukkaphat', u'Suntisuk Phromsiri']",[u'Sukka Jarujinda'],1989
591ea61c5583204b80c679da,Muen And Rid,Quyền Được Yêu - Muen And Rid,quyen duoc yeu muen and rid,quyen-duoc-yeu-muen-and-rid,"[u'Santisuk Promsiri', u'Jintara Sukkaphat', u'Ron Rithichai']",[u'Cherd Songsri'],1994
591ea6745583204b80c679df,Operation CCJ,Điệp Vụ CCJ - Operation CCJ,diep vu ccj operation ccj,diep-vu-ccj-operation-ccj,"[u'Ruangsak Loichusak', u'Champaign X']",[u'Surasri Juti'],1998
591ea6d85583204b80c679e3,Sai Tong,Nhà Saithoung - Sai Tong,nha saithoung sai tong,nha-saithoung-sai-tong,"[u'Charunee Suksawad', u'Phochet KaenPetch']",[u'Ruj Ronnaphob'],1980
591ea76d5583204b7ec6785b,Sming The Hunt Begins,Cuộc Săn Của Sming - Sming The Hunt Begins,cuoc san cua sming sming the hunt begins,cuoc-san-cua-sming-sming-the-hunt-begins,"[u'Phutharit Yingnansuk', u'Athiwat Theeranithitnanth']",[u'Narin Visitsak'],2014
591ea7d75583204b80c679f0,Somsri #422 R.,Somsri - Somsri #422 R.,somsri somsri 422 r,somsri-somsri-422-r,"[u'Santisuk Promsiri', u'Jintara Sukkaphat']",[u'Narong Jaruchinda'],1992
591ea81f5583204b80c679f4,Somsri II,Somsri 2 - Somsri II,somsri 2 somsri ii,somsri-2-somsri-ii,"[u'Santisuk Promsiri', u'Jintara Sukkaphat']",[u'Narong Jaruchinda'],1993
591ea8855583204b81c6774c,The Gang,Bang Hội - The Gang,bang hoi the gang,bang-hoi-the-gang,"[u'Ruangsak Loichusak', u'Kulnat Preeyawat']",[u'Ricky Loo'],1997
591ea8cd5583204b7fc676c2,The Immigrant,Người Nhập Cư - The Immigrant,nguoi nhap cu the immigrant,nguoi-nhap-cu-the-immigrant,"[u' Chakrit Amarat', u'Bussakorn Pornwansirivech']",[u'Choochai Ong-artchai'],1999
591ea9345583204b80c67a04,Wildest Day,Những Ngày Thơ Dại - Wildest Day,nhung ngay tho dai wildest day,nhung-ngay-tho-dai-wildest-day,"[u'Louis Scott', u'Karen Klongtruadrok']",[u'Nopporn Wathin'],1998
591ea9cf5583204b7fc676c7,Kun Suk,Giành Lại Lãnh Thổ - Kun Suk,gianh lai lanh tho kun suk,gianh-lai-lanh-tho-kun-suk,"[u'Sombat Maethanee', u'Naiyana Cheewanun']",[u'Sakka Jaruchinda'],1977
591eaa7b5583204b7ec6790e,Path Of The Brave,Con Đường Dũng Cảm - Path Of The Brave,con duong dung cam path of the brave,con-duong-dung-cam-path-of-the-brave,"[u'Narin Thongkham', u'Na Hathai Phichitra']",[u'Yutthana Mukdasanit'],1991
592813655583204f4e665648,The Honeymooners,Chuyện Chàng Tài Xế - The Honeymooners,chuyen chang tai xe the honeymooners,chuyen-chang-tai-xe-the-honeymooners,"[u'Cedric the Entertainer', u'Mike Epps', u'Gabrielle Union']",[u'John Schultz'],2005
592815035583204f4e66564f,I.Q.,Thiên Tài Giả Danh - I.Q.,thien tai gia danh iq,thien-tai-gia-danh-iq,"[u'Tim Robbins', u'Meg Ryan', u'Walter Matthau']",[u'Fred Schepisi'],1994
592818005583204f506648fb,The Phantom,Bóng Ma - The Phantom,bong ma the phantom,bong-ma-the-phantom,"[u'Billy Zane', u'Kristy Swanson', u'Treat Williams']",[u'Simon Wincer'],1996
596c7a325583207374686dda,Ice Bar,Cậu Bé Bán Kem - Ice Bar,cau be ban kem ice bar,cau-be-ban-kem-ice-bar,"[u'Eun-jeong Ham', u'Park Ji-bin', u'Lee Jae Ryong']",[u'In-kwang Yeo'],2006
596c810c5583207373687145,Mobile Hospital,Bệnh Viện Di Động - Mobile Hospital,benh vien di dong mobile hospital,benh-vien-di-dong-mobile-hospital,"[u' \u0110\u1ed7 V\u0169 L\u1ed9', u'Ng\xf4 Ki\u1ec7n', u'T\u1eeb Nam Nam']",[u'Chu V\u0129'],2012
596c8a9f5583207372687306,The 14 Amazons ,Thập Tứ Nữ Anh Hùng - The 14 Amazons ,thap tu nu anh hung the 14 amazons,thap-tu-nu-anh-hung-the-14-amazons,"[u'Ch\u1ec9nh Di\u1ec3u', u'L\u0103ng Ba', u'L\u01b0 Y\u1ebfn']",[u'Tr\xecnh C\u01b0\u01a1ng'],1972
596c94a55583207372687313,7-Man Army ,Lầu Bát Đạo - 7-Man Army ,lau bat dao 7 man army,lau-bat-dao-7-man-army,"[u'Kh\u01b0\u01a1ng \u0110\u1ea1i V\u1ec7', u'\u0110\u1ecbch Long', u'Tr\u1ea7n Quan Th\xe1i']",[u'Tr\u01b0\u01a1ng Tri\u1ec7t'],1976
596edf0b5583204fef4d2cce,Angel With The Iron Fists ,Thiết Quan Âm - Angel With The Iron Fists ,thiet quan am angel with the iron fists,thiet-quan-am-angel-with-the-iron-fists,"[u'La Duy', u'H\xe0 L\u1ee3i L\u1ee3i', u'Ph\u1ea1m L\u1ec7']",[u'La Duy'],1966
596ee15b5583204fef4d2cdf,The Bare-Footed Kid ,Chân Không Tiểu Tử - The Bare-Footed Kid ,chan khong tieu tu the bare footed kid,chan-khong-tieu-tu-the-bare-footed-kid,"[u'Qu\xe1ch Ph\xfa Th\xe0nh', u'Tr\u01b0\u01a1ng M\u1ea1n Ng\u1ecdc', u'\u0110\u1ecbch Long']",[u'\u0110\u1ed7 K\u1ef3 Phong'],1993
596ee28c5583204fef4d2ce4,The Bells Of Death,Lệnh Truyền Hồn - The Bells Of Death,lenh truyen hon the bells of death,lenh-truyen-hon-the-bells-of-death,"[u'T\u1ea7n B\xecnh', u'Tr\u01b0\u01a1ng D\u1ef1c', u'Ng\u1ecd M\xe3']",[u'Nh\u1ea1c Phong'],1968
596ee3575583204fef4d2ce7,Buddha's Palm ,Như Lai Thần Chưởng - Buddha's Palm ,nhu lai than chuong buddhas palm,nhu-lai-than-chuong-buddhas-palm,"[u'Hu\u1ec7 Anh H\u1ed3ng', u'Nh\u0129 \u0110\xf4ng Th\u0103ng', u'V\u1ea1n T\u1eed L\u01b0\u01a1ng']",[u'Ho\xe0ng Th\xe1i Lai'],1982
596ee6485583204fef4d2cec,Casino Tycoon ,Bá Chủ Bịp Thành - Casino Tycoon ,ba chu bip thanh casino tycoon,ba-chu-bip-thanh-casino-tycoon,"[u'L\u01b0u \u0110\u1ee9c Hoa', u'V\u01b0\u01a1ng T\u1ed5 Hi\u1ec1n', u'V\u1ea1n T\u1eed L\u01b0\u01a1ng']",[u'V\u01b0\u01a1ng Tinh'],1992
596ee6f05583204fef4d2cf0,The Casino,Sòng Bạc Cát Tường - The Casino,song bac cat tuong the casino,song-bac-cat-tuong-the-casino,"[u'H\xe0 L\u1ee3i L\u1ee3i', u'Nh\u1ea1c Hoa', u'Kim Phong']",[u'Tr\u01b0\u01a1ng T\u0103ng Tr\u1ea1ch'],1972
596ee7805583204fef4d2cf6,Cat VS Rat ,Ngự Miêu Hí Lộng Cẩm Mao Thử - Cat VS Rat ,ngu mieu hi long cam mao thu cat vs rat,ngu-mieu-hi-long-cam-mao-thu-cat-vs-rat,"[u'Ph\xf3 Thanh', u'Tr\u1ecbnh Thi\u1ebfu Thu', u'Hu\u1ec7 Anh H\u1ed3ng']",[u'L\u01b0u Gia L\u01b0\u01a1ng'],1982
596ee85d5583204fef4d2d01,Challenge Of The Gamesters,Thiên Vương Đấu Thiên Bá - Challenge Of The Gamesters,thien vuong dau thien ba challenge of the gamesters,thien-vuong-dau-thien-ba-challenge-of-the-gamesters,"[u'U\xf4ng V\u0169', u'Ho\xe0ng C\u1ea9m S\xe2n', u'T\u1ea1 Hi\u1ec1n']",[u'V\u01b0\u01a1ng Tinh'],1981
596ee8fe5583204fec4d2ba7,Chinatown Kid,Tiểu Tử Phố Tàu - Chinatown Kid,tieu tu pho tau chinatown kid,tieu-tu-pho-tau-chinatown-kid,"[u'Ph\xf3 Thanh', u'Qu\xe1ch Truy', u' T\xf4n Ki\xean']",[u'Tr\u01b0\u01a1ng Tri\u1ec7t'],1977
596f023d5583204fef4d2d24,Clan of Amazons ,Lục Tiểu Phụng truyền kỳ - Clan of Amazons ,luc tieu phung truyen ky clan of amazons,luc-tieu-phung-truyen-ky-clan-of-amazons,"[u'L\u01b0u V\u0129nh', u'Nh\u1ea1c Hoa', u'L\u0103ng V\xe2n']",[u'S\u1edf Nguy\xean'],1978
59701dcf5583204fef4d303e,The Deadly Breaking Sword,Phong Lưu Đoạn Kiếm Tiểu Tiểu Đao - The Deadly Breaking Sword,phong luu doan kiem tieu tieu dao the deadly breaking sword,phong-luu-doan-kiem-tieu-tieu-dao-the-deadly-breaking-sword,"[u'\u0110\u1ecbch Long', u'Ph\xf3 Thanh', u'Thi T\u01b0']",[u'T\xf4n Tr\u1ecdng'],1979
59701e8b5583204fef4d3043,Death Duel ,Đường Kiếm Tam Thiếu Gia - Death Duel ,duong kiem tam thieu gia death duel,duong-kiem-tam-thieu-gia-death-duel,"[u'L\u0103ng V\xe2n', u'Nh\u0129 \u0110\xf4ng Th\u0103ng', u'Tr\u1ea7n B\xecnh']",[u'S\u1edf Nguy\xean'],1977
5975c94055832033f63a0da2,Dirty Ho,Lạn Đầu Hà - Dirty Ho,lan dau ha dirty ho,lan-dau-ha-dirty-ho,"[u'U\xf4ng V\u0169', u'L\u01b0u Gia Huy', u'La Li\u1ec7t']",[u'L\u01b0u Gia L\u01b0\u01a1ng'],1979
5975c94055832033f73a0fd5,Delightful Forest ,Anh Hùng Lương Sơn Bạc - Delightful Forest ,anh hung luong son bac delightful forest,anh-hung-luong-son-bac-delightful-forest,"[u'B\xe0o H\u1ecdc L\u1ec5', u'\u0110\u1ecbch Long', u'Vu Phong']",[u'Tr\u01b0\u01a1ng Tri\u1ec7t'],1972
5975c9de55832033f63a0da7,The Dragon Missile,Phi Long Trảm - The Dragon Missile,phi long tram the dragon missile,phi-long-tram-the-dragon-missile,"[u'La Li\u1ec7t', u'L\u01b0u V\u0129nh', u'Y\xean Nam Hi']",[u'H\xe0 M\u1ed9ng Hoa'],1976
5975cac455832033f73a0fe1,The Duel Of The Century,Lục Tiểu Phụng Quyết Chiến - The Duel Of The Century,luc tieu phung quyet chien the duel of the century,luc-tieu-phung-quyet-chien-the-duel-of-the-century,"[u'Nh\u1ea1c Hoa', u'B\u1ea1ch B\u01b0u', u'L\u01b0u V\u0129nh']",[u'S\u1edf Nguy\xean'],1981
5976916b55832033f73a107e,The Duel,Đại Quyết Môn - The Duel,dai quyet mon the duel,dai-quyet-mon-the-duel,"[u'\u0110\u1ecbch Long', u'Kh\u01b0\u01a1ng \u0110\u1ea1i V\u1ec7', u'U\xf4ng B\xecnh']",[u'Tr\u01b0\u01a1ng Tri\u1ec7t'],1971
5977118955832069173936b0,The Emperor And His Brother,Thư Kiếm Ân Cừu Lục - The Emperor And His Brother,thu kiem an cuu luc the emperor and his brother,thu-kiem-an-cuu-luc-the-emperor-and-his-brother,"[u'\u0110\u1ecbch Long', u'B\u1ea1ch B\u01b0u', u'La Li\u1ec7t']",[u'S\u1edf Nguy\xean'],1981
5977123455832069173936b2,The Enchantress,Yêu Tinh - The Enchantress,yeu tinh the enchantress,yeu-tinh-the-enchantress,[u'M\u1ea1c Thi\u1ebfu Th\xf4ng'],[u'S\u1edf Nguy\xean'],1984
59771365558320691639361e,Executioners From Shaolin,Hồng Hi Quan - Executioners From Shaolin,hong hi quan executioners from shaolin,hong-hi-quan-executioners-from-shaolin,"[u'Tr\u1ea7n Quan Th\xe1i', u'U\xf4ng V\u0169', u'L\u01b0u Gia Huy']",[u'L\u01b0u Gia L\u01b0\u01a1ng'],1976
59783f575583206af5bbe708,The Fighting Fool,Đoạt Côn - The Fighting Fool,doat con the fighting fool,doat-con-the-fighting-fool,"[u'M\u1ea1nh Nguy\xean V\u0103n', u'T\u1ea5n Ho\xe0ng', u'Phan B\u0103ng Th\u01b0\u1eddng']",[u'Vi\xean H\u1ea1o Tuy\u1ec1n'],1980
597840995583206af4bbe747,Five Elements Ninjas ,Ngũ Ẩn Nhẫn Thuật - Five Elements Ninjas ,ngu an nhan thuat five elements ninjas,ngu-an-nhan-thuat-five-elements-ninjas,"[u'Long Thi\xean T\u01b0\u1eddng', u'Tr\xecnh Thi\xean T\u1ee9', u'Tr\u1ea7n Hu\u1ec7 M\u1eabn']",[u'Tr\u01b0\u01a1ng Tri\u1ec7t'],1982
59b63a55558320083b5c1e85,Snow White & The 7 Dwarfs,Bạch Tuyết Và Bảy Chú Lùn - Snow White & The 7 Dwarfs,bach tuyet va bay chu lun snow white the 7 dwarfs,bach-tuyet-va-bay-chu-lun-snow-white-the-7-dwarfs,"[u'Diana Rigg', u'Billy Barty', u'Sarah Patterson']",[u'Michael Berz'],1988
59b6460e558320083a5c1e0c,Street Smart,Kẻ Khôn Lõi - Street Smart,ke khon loi street smart,ke-khon-loi-street-smart,"[u'Mimi Rogers', u'Kathy Baker', u'Jay Patterson']",[u'Jerry Schatzberg'],1987
59b64ba5558320083b5c1eaa,The Phantom Of The Opera,Bóng Ma Nhà Hát Cổ - The Phantom Of The Opera,bong ma nha hat co the phantom of the opera,bong-ma-nha-hat-co-the-phantom-of-the-opera,"[u'Bill Nighy', u'Robert Englund', u'Alex Hyde-White']",[u'Dwight Little'],1989
59b6512a558320083c5c220d,Wayne's World 2,Thế Giới Của Wayne 2 - Wayne's World 2,the gioi cua wayne 2 waynes world 2,the-gioi-cua-wayne-2-waynes-world-2,"[u'Kim Basinger', u'Tia Carrere', u'Dana Carvey']",[u'Stephen Surjik'],1993
59b65590558320083b5c1eba,Whispers In The Dark,Lời Thì Thầm Trong Đêm - Whispers In The Dark,loi thi tham trong dem whispers in the dark,loi-thi-tham-trong-dem-whispers-in-the-dark,"[u'Jill Clayburgh', u'Annabella Sciorra', u'Alan Alda']",[u'Christopher Crowe'],1992
59b78596558320083c5c2681,Witness,Nhân Chứng - Witness,nhan chung witness,nhan-chung-witness,"[u'Harrison Ford', u'Kelly McGillis', u'Josef Sommer']",[u'Peter Weir'],1985
59b786b8558320083b5c1f78,April Fool's Day,Trò Đùa Cá Tháng Tư - April Fool's Day,tro dua ca thang tu april fools day,tro-dua-ca-thang-tu-april-fools-day,"[u'Jay Baker', u'Lloyd Berry', u'Deborah Foreman']",[u'Fred Walton'],1986
59b78782558320083c5c26a5,Assassination,Sát Thủ - Assassination,sat thu assassination,sat-thu-assassination,"[u'Michael Ansara', u'Charles Bronson', u' Jill Ireland']",[u'Peter Hunt'],1987
59b788c2558320083b5c1f7e,Beauty And The Beast (1987),Người Đẹp và Quái Vật - Beauty And The Beast (1987),nguoi dep va quai vat beauty and the beast 1987,nguoi-dep-va-quai-vat-beauty-and-the-beast-1987,"[u'John Savage', u'Rebecca De Mornay']",[u'Eugene Marner'],1987
59b789d8558320083c5c26af,Black Rain,Mưa Máu - Black Rain,mua mau black rain,mua-mau-black-rain,"[u'Kate Capshaw', u'Andy Garcia', u'Michael Douglas']",[u'Ridley Scott'],1989
59b78aeb558320083c5c26b4,Bloodsport,Võ Đài Đẫm Máu - Bloodsport,vo dai dam mau bloodsport,vo-dai-dam-mau-bloodsport,"[u'Norman Burton', u'Jean-Claude Van Damme', u'Donald Gibb']",[u'Newt Arnold'],1988
59b78cd1558320083c5c26bb,Crazy People,Người Điên Hạnh Phúc - Crazy People,nguoi dien hanh phuc crazy people,nguoi-dien-hanh-phuc-crazy-people,"[u'Dudley Moore', u'Paul Reiser', u'Mercedes Ruehl']",[u'Tony Bill'],1990
59b78e8e558320083b5c1f84,Fire With Fire,Ngọn Lửa Tình Yêu - Fire With Fire,ngon lua tinh yeu fire with fire,ngon-lua-tinh-yeu-fire-with-fire,"[u'Virginia Madsen', u'Craig Sheffer']",[u'Duncan Gibbins'],1986
59b78fb3558320083c5c26c8,Flashdance,Vũ Điệu Tình Yêu - Flashdance,vu dieu tinh yeu flashdance,vu-dieu-tinh-yeu-flashdance,"[u'Jennifer Beals', u'Michael Nouri']",[u'Adrian Lyne'],1983
59b790ff558320083c5c26cd,Freedom Writers,Những Nhà Văn Tự Do - Freedom Writers,nhung nha van tu do freedom writers,nhung-nha-van-tu-do-freedom-writers,"[u'Scott Glenn', u'Imelda Staunton', u'Hilary Swank']",[u'Richard LaGravenese'],2007
59b791ed558320083b5c1f87,Galaxy Quest,Truy Tìm Trên Giải Ngân Hà - Galaxy Quest,truy tim tren giai ngan ha galaxy quest,truy-tim-tren-giai-ngan-ha-galaxy-quest,"[u'Tim Allen', u'Sigourney Weaver', u'Alan Rickman']",[u'Dean Parisot'],1999
59b792cc558320083c5c26d5,The Golden Child,Cậu Bé Vàng - The Golden Child,cau be vang the golden child,cau-be-vang-the-golden-child,"[u'Charlotte Lewis', u'Eddie Murphy', u'Charles Dance']",[u'Michael Ritchie'],1986
59b7994a558320083a5c1e88,Hero And The Terror,Anh Hùng Chống Khủng Bố - Hero And The Terror,anh hung chong khung bo hero and the terror,anh-hung-chong-khung-bo-hero-and-the-terror,"[u'Steve James', u'Chuck Norris', u"" Jack O'Halloran""]",[u'William Tannen'],1988
59b79bf4558320083b5c1f9a,Invaders From Mars,Kẻ Xâm Lăng Từ Sao Hỏa - Invaders From Mars,ke xam lang tu sao hoa invaders from mars,ke-xam-lang-tu-sao-hoa-invaders-from-mars,"[u'Timothy Bottoms', u'Louise Fletcher', u'Laraine Newman']",[u'Tobe Hooper'],1986
59b79ce3558320083c5c284d,Jennifer Eight,Mục Tiêu Thứ 8 - Jennifer Eight,muc tieu thu 8 jennifer eight,muc-tieu-thu-8-jennifer-eight,"[u'Andy Garcia', u'John Malkovich', u'Uma Thurman']",[u'Bruce Robinson'],1992
59b79e19558320083c5c2855,Labor Day,Ngày Lễ Lao Động - Labor Day,ngay le lao dong labor day,ngay-le-lao-dong-labor-day,"[u'Kate Winslet', u'Josh Brolin', u'Tobey Maguire']",[u'Jason Reitman'],2013
59b7a30a558320083c5c2864,Leap Of Faith,Đức Tin Bị Đánh Cắp - Leap Of Faith,duc tin bi danh cap leap of faith,duc-tin-bi-danh-cap-leap-of-faith,"[u'Lolita Davidovich', u'Steve Martin', u'Liam Neeson']",[u'Richard Pearce'],1992
59b7a5c4558320083c5c2869,Little Red Riding Hood,Cô Bé Quàng Khăn Đỏ - Little Red Riding Hood,co be quang khan do little red riding hood,co-be-quang-khan-do-little-red-riding-hood,"[u'Craig T. Nelson', u'Amelia Shankley', u' Isabella Rossellini']",[u'Adam Brooks'],1988
59b7ac77558320083b5c1fae,Mack The Knife,Bác Sĩ Lưu Manh - Mack The Knife,bac si luu manh mack the knife,bac-si-luu-manh-mack-the-knife,"[u'Richard Harris', u'Raul Julia', u'Roger Daltrey']",[u'Menahem Golan'],1990
59b7b2db558320083c5c2878,A New Life,Làm Lại Từ Đầu - A New Life,lam lai tu dau a new life,lam-lai-tu-dau-a-new-life,"[u'Alan Alda', u'Hal Linden', u'Ann-Margret ', u'Ann-Margret ']",[u'Alan Alda'],1988
59ba524655832008365c1d64,Patriot Games,Trò Chơi Ái Quốc - Patriot Games,tro choi ai quoc patriot games,tro-choi-ai-quoc-patriot-games,"[u'Anne Archer', u'Patrick Bergin', u'Harrison Ford']",[u'Phillip Noyce'],1992
59ba53d7558320083c5c2c4c,Pet Sematary II,Quái Thú 2 - Pet Sematary II,quai thu 2 pet sematary ii,quai-thu-2-pet-sematary-ii,"[u'Clancy Brown', u'Anthony Edwards', u'Ed Furlong']",[u'Mary Lambert'],1992
59c0c64d558320083c5c38a4,A Beautiful Mind,Trí Tuệ Hoàn Hảo - A Beautiful Mind,tri tue hoan hao a beautiful mind,tri-tue-hoan-hao-a-beautiful-mind,"[u'Russell Crowe', u'Jennifer Connelly', u'Adam Goldberg']",[u'Ron Howard'],2001
59c0c804558320083c5c38ab,A Civil Action,Luật Sư Của Công Chúng - A Civil Action,luat su cua cong chung a civil action,luat-su-cua-cong-chung-a-civil-action,"[u'Robert Duvall', u'Mary Mara', u'Dan Hedaya']",[u'Steven Zaillian'],1998
